"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"788","2666","1868","9781449601621","Fire Officer: Principles And Practice","IAFC","65.64","Jones & Bartlett Learning","08/19/2010","394","9781449601621","Fire Officer: Principles And Practice","IAFC","0.0","Jones & Bartlett Learning","08/19/2010","394","1"
"789","2671","720","9780470501962","Introduction to Heat Transfer","David P. DeWitt","186.97","Wiley","06/07/2011","992","9780470878675","Troubleshooting and Maintaining Your PC All-in-One For Dummies","Dan Gookin","22.69","Wiley","06/28/2011","792","0"
"790","2671","1396","9780470501962","Introduction to Heat Transfer","David P. DeWitt","186.97","Wiley","06/07/2011","992","9781118004661","TI-Nspire For Dummies","Jeff McCalla","14.46","Wiley","06/07/2011","392","0"
"791","2671","2908","9780470501962","Introduction to Heat Transfer","David P. DeWitt","186.97","Wiley","06/07/2011","992","9781118016787","AutoCAD Civil 3D 2012 Essentials","Eric Chappell","34.16","Wiley","06/07/2011","384","0"
"792","2671","2913","9780470501962","Introduction to Heat Transfer","David P. DeWitt","186.97","Wiley","06/07/2011","992","9781118016794","AutoCAD 2012 and AutoCAD LT 2012 Essentials","Scott Onstott","0.0","Wiley","06/07/2011","400","0"
"793","2713","2420","9780760343272","SR-71: The Complete Illustrated History of the Blackbird, The World's Highest, Fastest Plane","Richard H. Graham","20.94","Zenith Press","05/12/2013","192","9780760344521","Apollo: The Epic Journey to the Moon, 1963-1972","David West Reynolds","27.44","Zenith Press","05/26/2013","272","0"
"794","2730","726","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781119944539","Introduction to Tribology","Bharat Bhushan","136.04","Wiley","03/25/2013","738","0"
"795","2730","778","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118486498","Windows Server 2012 Hyper-V Installation and Configuration Guide","Aidan Finn","37.58","Wiley","03/25/2013","600","0"
"796","2730","1006","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118517680","Teach Yourself VISUALLY Office 2013","Elaine Marmel","17.84","Wiley","03/18/2013","448","0"
"797","2730","2704","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118394151","Android Design Patterns: Interaction Design Solutions for Developers","Greg Nudelman","29.04","Wiley","03/11/2013","456","0"
"798","2730","3187","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118510421","Teach Yourself VISUALLY PowerPoint 2013","William Wood","19.78","Wiley","03/18/2013","352","0"
"799","2734","120","9780470080245","Rocket Propulsion Elements","George P. Sutton","115.29","Wiley","02/02/2010","784","9780470595916","Canon EOS 7D For Dummies","Doug Sahlin","20.82","Wiley","02/02/2010","352","0"
"800","2734","929","9780470080245","Rocket Propulsion Elements","George P. Sutton","115.29","Wiley","02/02/2010","784","9780470565216","Identity Theft For Dummies","Michael J. Arata","16.43","Wiley","02/22/2010","288","0"
"801","2734","1103","9780470080245","Rocket Propulsion Elements","George P. Sutton","115.29","Wiley","02/02/2010","784","9780470532867","Mastering Microsoft Windows Server 2008 R2","Mark Minasi","36.8","Wiley","02/02/2010","1488","0"
"802","2734","2718","9780470080245","Rocket Propulsion Elements","George P. Sutton","115.29","Wiley","02/02/2010","784","9780470545157","Key Performance Indicators (KPI): Developing, Implementing, and Using Winning KPIs","David Parmenter","32.24","Wiley","02/08/2010","320","0"
"803","2753","2052","9780470979815","Practical Reliability Engineering","Andre Kleyner","76.1","Wiley","01/30/2012","512","9780470666289","Cable Supported Bridges: Concept and Design","Niels J. Gimsing","147.11","Wiley","01/18/2012","600","0"
"804","2753","2212","9780470979815","Practical Reliability Engineering","Andre Kleyner","76.1","Wiley","01/30/2012","512","9781118105023","Scenario-Based Training with X-Plane and Microsoft Flight Simulator: Using PC-Based Flight Simulations Based on FAA-Industry Training Standards","Bruce Williams","27.03","Wiley","01/18/2012","624","0"
"805","2761","216","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118511886","Electrical Overstress (EOS): Devices, Circuits and Systems","Steven H. Voldman","89.83","Wiley","11/11/2013","368","0"
"806","2761","981","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118691816","OS X Mavericks All-in-One For Dummies","Mark L. Chambers","25.42","Wiley","11/11/2013","792","0"
"807","2761","1413","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118643693","Photoshop CC Bible","Lisa DaNae Dayley","33.52","Wiley","11/04/2013","1152","0"
"808","2761","1844","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.15","Wiley","11/25/2013","256","0"
"809","2761","1853","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118677766","MacBook Pro Portable Genius","Galen Gruman","20.56","Wiley","11/11/2013","416","0"
"810","2761","2680","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118556832","Mastering Microsoft Exchange Server 2013","David Elfassy","38.26","Wiley","11/18/2013","816","0"
"811","2761","2699","9781118458358","Building Structures Illustrated: Patterns, Systems, and Design","Francis D. K. Ching","44.24","Wiley","11/11/2013","352","9781118745311","Oracle 12c For Dummies","Chris Ruel","24.43","Wiley","11/18/2013","432","0"
"812","2764","644","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118101117","Professional Microsoft SQL Server 2012 Reporting Services","Paul Turley","36.41","Wiley","06/05/2012","912","0"
"813","2764","796","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118281741","AutoCAD 2013: No Experience Required","Donnie Gladfelter","34.12","Wiley","06/19/2012","1104","0"
"814","2764","1303","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9783527320806","Electrospinning: Materials, Processing, and Applications","Joachim H. Wendorff","0.0","Wiley","06/05/2012","254","0"
"815","2764","2419","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118244807","AutoCAD Civil 3D 2013 Essentials","Eric Chappell","36.18","Wiley","06/05/2012","400","0"
"816","2764","2582","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118130582","Mastering Autodesk Maya 2013","Todd Palamar","47.95","Wiley","06/19/2012","1008","0"
"817","2764","2933","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118164303","Beginning R: The Statistical Programming Language","Mark Gardener","21.96","Wiley","06/13/2012","504","0"
"818","2764","3131","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.12","Wiley","06/13/2012","448","0"
"819","2764","3174","9780470584927","Cancer as a Metabolic Disease: On the Origin, Management, and Prevention of Cancer","Thomas Seyfried","111.32","Wiley","06/26/2012","438","9781118336991","Word 2010 eLearning Kit For Dummies","Faithe Wempen","23.91","Wiley","06/13/2012","352","0"
"820","2768","928","9781428335158","Modern Hydronic Heating: For Residential and Light Commercial Buildings","John Siegenthaler","187.23","Cengage Learning","01/26/2011","752","9781111530532","Java Programming: From Problem Analysis to Program Design","D. S. Malik","0.0","Cengage Learning","01/26/2011","1072","0"
"821","2781","1958","9781118891681","Business Data Communications and Networking","Alexandra Durcikova","183.12","Wiley","08/25/2014","416","9781118817094","Cloud Management and Security","Imad M. Abbadi","85.85","Wiley","08/11/2014","240","0"
"822","2781","2715","9781118891681","Business Data Communications and Networking","Alexandra Durcikova","183.12","Wiley","08/25/2014","416","9781118921173","Facebook & Twitter For Seniors For Dummies","Marsha Collier","17.27","Wiley","08/18/2014","360","0"
"823","2782","399","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9780470927533","Mobile Device Security For Dummies","Rich Campagna","24.39","Wiley","08/09/2011","312","0"
"824","2782","474","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9781118118191","Nikon D5100 For Dummies","Julie Adair King","20.89","Wiley","08/02/2011","368","0"
"825","2782","541","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9780470891919","Nanotechnology For Dummies","Earl Boysen","15.55","Wiley","08/09/2011","360","0"
"826","2782","1005","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9780470745632","Advanced Control of Aircraft, Spacecraft and Rockets","Ashish Tewari","88.17","Wiley","08/30/2011","454","0"
"827","2782","1869","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9780470747735","Hybrid Electric Vehicles: Principles and Applications with Practical Perspectives","Chris Mi","0.0","Wiley","08/23/2011","468","0"
"828","2782","2904","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9781118016770","AutoCAD 2012 and AutoCAD LT 2012: No Experience Required","Donnie Gladfelter","27.8","Wiley","08/02/2011","1080","0"
"829","2782","2937","9780470648858","A Visual Dictionary of Architecture","Francis D. K. Ching","40.79","Wiley","08/18/2011","336","9781118016862","Microsoft Windows Server Administration Essentials","Tom Carpenter","25.28","Wiley","08/30/2011","400","0"
"830","2797","283","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781119943402","Global Networks: Engineering, Operations and Design","G. Keith Cambron","100.65","Wiley","12/17/2012","414","0"
"831","2797","758","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781118314418","Beginning Visual C# 2012 Programming","Karli Watson","30.05","Wiley","12/26/2012","912","0"
"832","2797","1172","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781118356395","QuickBooks 2013 All-in-One For Dummies","Stephen L. Nelson","21.97","Wiley","12/10/2012","624","0"
"833","2797","1278","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781118209202","MacBook For Dummies","Mark L. Chambers","18.49","Wiley","12/04/2012","456","0"
"834","2797","1537","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781118529331","Apple TV Portable Genius","Guy Hart-Davis","22.05","Wiley","12/26/2012","288","0"
"835","2797","2851","9781118131992","Fundamentals of Thermodynamics","Claus Borgnakke","217.05","Wiley","12/26/2012","912","9781118123096","Architectural Design with SketchUp: Component-Based Modeling, Plugins, Rendering, and Scripting","Alexander Schreyer","34.05","Wiley","12/04/2012","320","0"
"836","2802","2199","9780312430023","The Good Soldiers","David Finkel","10.49","Picador","08/03/2010","336","9780312429980","Wolf Hall","Hilary Mantel","9.16","Picador","08/31/2010","640","0"
"837","2811","11","9781118524664","Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance","Harold R. Kerzner","59.64","Wiley","08/12/2013","448","9781118640159","Dreamweaver CC Digital Classroom","Mike Arguin","33.1","Wiley","08/19/2013","512","0"
"838","2811","800","9781118524664","Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance","Harold R. Kerzner","59.64","Wiley","08/12/2013","448","9781119969303","Reconfigurable Radio Systems: Network Architectures and Standards","Maria Stella Iacobucci","99.4","Wiley","08/05/2013","300","0"
"839","2811","1770","9781118524664","Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance","Harold R. Kerzner","59.64","Wiley","08/12/2013","448","9780470673775","Basin Analysis: Principles and Application to Petroleum Play Assessment","Philip A. Allen","134.74","Wiley","08/26/2013","642","0"
"840","2811","1856","9781118524664","Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance","Harold R. Kerzner","59.64","Wiley","08/12/2013","448","9781118603819","Mastering AutoCAD Civil 3D 2014: Autodesk Official Press","Louisa Holland","50.1","Wiley","08/26/2013","1032","0"
"841","2811","3033","9781118524664","Project Management Metrics, KPIs, and Dashboards: A Guide to Measuring and Monitoring Project Performance","Harold R. Kerzner","59.64","Wiley","08/12/2013","448","9781118530832","Professional Access 2013 Programming","Teresa Hennig","38.9","Wiley","08/19/2013","888","0"
"842","2819","250","9780470128671","Process Dynamics and Control","Francis J. Doyle III","143.22","Wiley","04/13/2010","528","9780470563489","C# 2010 All-in-One For Dummies","Bill Sempf","24.06","Wiley","04/26/2010","864","0"
"843","2819","2474","9780470128671","Process Dynamics and Control","Francis J. Doyle III","143.22","Wiley","04/13/2010","528","9780470563854","Mastering mental ray: Rendering Techniques for 3D and CAD Professionals","Jennifer O'Connor","0.0","Wiley","04/19/2010","368","0"
"844","2819","2610","9780470128671","Process Dynamics and Control","Francis J. Doyle III","143.22","Wiley","04/13/2010","528","9780470577639","Excel 2010 Simplified","Paul McFedries","16.87","Wiley","04/26/2010","256","0"
"845","2819","2614","9780470128671","Process Dynamics and Control","Francis J. Doyle III","143.22","Wiley","04/13/2010","528","9780470577646","Teach Yourself VISUALLY Excel 2010","Paul McFedries","17.01","Wiley","04/26/2010","352","0"
"846","2823","57","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470497425","Local Online Advertising For Dummies","Court Cunningham","18.04","Wiley","03/29/2010","384","0"
"847","2823","564","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470638019","Audel Millwright's and Mechanic's Guide (Audel Technical Trades Series)","Thomas B. Davis","0.0","Wiley","03/22/2010","1123","0"
"848","2823","1057","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470565520","Professional Android 2 Application Development","Reto Meier","32.7","Wiley","03/01/2010","576","0"
"849","2823","1969","9780470474242","Cryptography Engineering: Design Principles and Practical Applications","Niels Ferguson","32.37","Wiley","03/15/2010","384","9780470502204","Professional ASP.NET 4 in C# and VB","Bill Evjen","43.34","Wiley","03/08/2010","1536","0"
"850","2827","77","9781118629864","MATLAB: An Introduction with Applications","Amos Gilat","73.91","Wiley","01/28/2014","416","9781118779606","Day Trading For Dummies","Ann C. Logue","16.59","Wiley","01/28/2014","360","0"
"851","2827","798","9781118629864","MATLAB: An Introduction with Applications","Amos Gilat","73.91","Wiley","01/28/2014","416","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.53","Wiley","01/28/2014","224","0"
"852","2827","846","9781118629864","MATLAB: An Introduction with Applications","Amos Gilat","73.91","Wiley","01/28/2014","416","9781118855324","Kindle Paperwhite For Dummies","Leslie H. Nicoll","10.64","Wiley","01/28/2014","208","0"
"853","2827","857","9781118629864","MATLAB: An Introduction with Applications","Amos Gilat","73.91","Wiley","01/28/2014","416","9781118789810","CCNA Routing and Switching Review Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","19.94","Wiley","01/13/2014","528","0"
"854","2827","1955","9781118629864","MATLAB: An Introduction with Applications","Amos Gilat","73.91","Wiley","01/28/2014","416","9781118423868","Advanced Composite Materials for Automotive Applications: Structural Integrity and Crashworthiness","Ahmed Elmarakbi","117.89","Wiley","01/07/2014","470","0"
"855","2847","12","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118537145","Minecraft For Dummies, Portable Edition","Cordeiro","9.99","Wiley","02/11/2013","160","0"
"856","2847","964","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781405125062","Financial Management in Construction Contracting","Andrew Ross","0.0","Wiley","02/11/2013","456","0"
"857","2847","1737","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118365984","Digital SLR Video and Filmmaking For Dummies","John Carucci","18.45","Wiley","02/18/2013","416","0"
"858","2847","2073","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118301296","Red Hat Enterprise Linux 6 Administration: Real World Skills for Red Hat Administrators","Sander van Vugt","40.07","Wiley","02/04/2013","672","0"
"859","2847","2164","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","02/11/2013","320","0"
"860","2847","2352","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118490372","Excel VBA Programming For Dummies","John Walkenbach","17.84","Wiley","02/26/2013","408","0"
"861","2847","3035","9781118022283","Project Management: Case Studies","Harold R. Kerzner","53.31","Wiley","02/11/2013","704","9781118197349","PCs For Dummies","Dan Gookin","15.17","Wiley","02/11/2013","360","0"
"862","2851","363","9780471099550","The Measure of Man and Woman: Human Factors in Design","Alvin R. Tilley","65.29","Wiley","12/31/2001","104","9780471099550","The Measure of Man and Woman: Human Factors in Design, Revised Edition","Henry Dreyfuss Associates","0.0","Wiley","12/28/2001","104","1"
"863","2851","1949","9780471099550","The Measure of Man and Woman: Human Factors in Design","Alvin R. Tilley","65.29","Wiley","12/31/2001","104","9780471034667","IP Switching and Routing Essentials: Understanding RIP, OSPF, BGP, MPLS, CR-LDP, and RSVP-TE","Stephen A. Thomas","40.41","Wiley","12/28/2001","368","0"
"864","2851","2556","9780471099550","The Measure of Man and Woman: Human Factors in Design","Alvin R. Tilley","65.29","Wiley","12/31/2001","104","9780632049998","Strategic Management in Construction","David Langford","0.0","Wiley","12/04/2001","260","0"
"865","2852","113","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118574904","Introducing Autodesk Maya 2014: Autodesk Official Press","Dariush Derakhshani","34.12","Wiley","05/20/2013","672","0"
"866","2852","534","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118645758","Photoshop CC For Dummies","Peter Bauer","21.7","Wiley","05/20/2013","448","0"
"867","2852","795","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118497111","Office 2013 For Dummies, Book + DVD Bundle","Wallace Wang","16.65","Wiley","05/13/2013","432","0"
"868","2852","979","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118423462","Understanding Solids: The Science of Materials","Richard J. D. Tilley","55.66","Wiley","05/20/2013","576","0"
"869","2852","1514","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781119979258","CMOS Sigma-Delta Converters: Practical Design Guide","Jose de la Rosa","103.06","Wiley","05/06/2013","426","0"
"870","2852","2263","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118522943","Office 2013 Library Excel 2013 Bible, Access 2013 Bible, PowerPoint 2013 Bible, Word 2013 Bible","Lisa A. Bucki","89.81","Wiley","05/28/2013","4248","0"
"871","2852","2369","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118490426","Excel Dashboards and Reports","Michael Alexander","25.3","Wiley","05/28/2013","432","0"
"872","2852","2401","9780470686829","Upstream Petroleum Fiscal and Valuation Modeling in Excel: A Worked Examples Approach","Ken Kasriel","131.26","Wiley","05/13/2013","370","9781118646144","Dreamweaver CC For Dummies","Janine Warner","21.82","Wiley","05/28/2013","416","0"
"873","2857","315","9781111576004","Steel Design","William T. Segui","119.02","Cengage Learning","2012","768","9781133525820","New Perspectives on Adobe Dreamweaver CS6, Comprehensive","Kelly Hart","0.0","Cengage Learning","10/30/2012","656","0"
"874","2862","1167","9780865715202","Photovoltaics: Design and Installation Manual","Solar Energy International","36.88","New Society Publishers","09/01/2004","336","9780865715103","Powerdown: Options and Actions for a Post-Carbon World","Richard Heinberg","12.88","New Society Publishers","09/01/2004","288","0"
"875","2862","3057","9780865715202","Photovoltaics: Design and Installation Manual","Solar Energy International","36.88","New Society Publishers","09/01/2004","336","9780865715202","Photovoltaics: Design and Installation Manual","Solar Energy International","0.0","New Society Publishers","09/28/2004","336","1"
"876","2880","348","9780470195659","Mechanical and Electrical Equipment for Buildings","John S. Reynolds","120.59","Wiley","11/24/2009","1792","9780470465424","PCs For Dummies","Dan Gookin","15.96","Wiley","11/09/2009","388","0"
"877","2880","1024","9780470195659","Mechanical and Electrical Equipment for Buildings","John S. Reynolds","120.59","Wiley","11/24/2009","1792","9780470417997","JavaScript and AJAX For Dummies","Andy Harris","20.48","Wiley","11/23/2009","432","0"
"878","2880","1905","9780470195659","Mechanical and Electrical Equipment for Buildings","John S. Reynolds","120.59","Wiley","11/24/2009","1792","9780470534830","Computers for Seniors For Dummies","Nancy C. Muir","22.13","Wiley","11/02/2009","432","0"
"879","2880","2560","9780470195659","Mechanical and Electrical Equipment for Buildings","John S. Reynolds","120.59","Wiley","11/24/2009","1792","9780470484708","Cloud Computing For Dummies","Hurwitz","20.0","Wiley","11/23/2009","336","0"
"880","2880","3142","9780470195659","Mechanical and Electrical Equipment for Buildings","John S. Reynolds","120.59","Wiley","11/24/2009","1792","9780470505359","QuickBooks 2010 For Dummies","Stephen L. Nelson","19.02","Wiley","11/09/2009","408","0"
"881","2908","3101","9780471720638","Elementary Principles of Chemical Processes, 3rd Edition 2005 Edition Integrated Media and Study Tools, with Student Workbook","Richard M. Felder","227.13","Wiley","02/02/2005","1270","9780764557095","Building Your Own Home For Dummies","Kevin Daum","15.34","Wiley","02/14/2005","384","0"
"882","2912","644","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118101117","Professional Microsoft SQL Server 2012 Reporting Services","Paul Turley","36.41","Wiley","06/05/2012","912","0"
"883","2912","796","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118281741","AutoCAD 2013: No Experience Required","Donnie Gladfelter","34.12","Wiley","06/19/2012","1104","0"
"884","2912","1303","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9783527320806","Electrospinning: Materials, Processing, and Applications","Joachim H. Wendorff","0.0","Wiley","06/05/2012","254","0"
"885","2912","2419","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118244807","AutoCAD Civil 3D 2013 Essentials","Eric Chappell","36.18","Wiley","06/05/2012","400","0"
"886","2912","2582","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118130582","Mastering Autodesk Maya 2013","Todd Palamar","47.95","Wiley","06/19/2012","1008","0"
"887","2912","2933","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118164303","Beginning R: The Statistical Programming Language","Mark Gardener","21.96","Wiley","06/13/2012","504","0"
"888","2912","3131","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.12","Wiley","06/13/2012","448","0"
"889","2912","3174","9781118083475","Mechanics of Materials: An Integrated Learning System","Timothy A. Philpot","148.51","Wiley","06/11/2012","912","9781118336991","Word 2010 eLearning Kit For Dummies","Faithe Wempen","23.91","Wiley","06/13/2012","352","0"
"890","2939","226","9781133589303","MIS 4 (with CourseMate Printed Access Card) (New, Engaging Titles from 4ltr Press)","Hossein Bidgoli","61.74","Cengage Learning","08/20/2013","328","9781285167725","Microsoft Word 2013: Complete","Misty E. Vermaat","0.0","Cengage Learning","08/28/2013","648","0"
"891","2939","756","9781133589303","MIS 4 (with CourseMate Printed Access Card) (New, Engaging Titles from 4ltr Press)","Hossein Bidgoli","61.74","Cengage Learning","08/20/2013","328","9781285169071","Microsoft Access 2013: Complete","Philip J. Pratt","0.0","Cengage Learning","08/06/2013","600","0"
"892","2939","2821","9781133589303","MIS 4 (with CourseMate Printed Access Card) (New, Engaging Titles from 4ltr Press)","Hossein Bidgoli","61.74","Cengage Learning","08/20/2013","328","9781285075990","Practical Microsoft Office 2013 (with CD-ROM)","June Jamrich Parsons","0.0","Cengage Learning","08/23/2013","272","0"
"893","2956","1193","9781595589606","Crisis Without End: The Medical and Ecological Consequences of the Fukushima Nuclear Catastrophe","Helen Caldicott","19.49","New Press, The","10/21/2014","304","9781595589606","Crisis Without End: The Medical and Ecological Consequences of the Fukushima Nuclear Catastrophe","Helen Caldicott (Editor)","19.52","New Press, The","10/21/2014","304","1"
"894","2968","12","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118537145","Minecraft For Dummies, Portable Edition","Cordeiro","9.99","Wiley","02/11/2013","160","0"
"895","2968","964","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781405125062","Financial Management in Construction Contracting","Andrew Ross","0.0","Wiley","02/11/2013","456","0"
"896","2968","1737","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118365984","Digital SLR Video and Filmmaking For Dummies","John Carucci","18.45","Wiley","02/18/2013","416","0"
"897","2968","2073","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118301296","Red Hat Enterprise Linux 6 Administration: Real World Skills for Red Hat Administrators","Sander van Vugt","40.07","Wiley","02/04/2013","672","0"
"898","2968","2164","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118350638","Fabricated: The New World of 3D Printing","Hod Lipson","15.82","Wiley","02/11/2013","320","0"
"899","2968","2352","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118490372","Excel VBA Programming For Dummies","John Walkenbach","17.84","Wiley","02/26/2013","408","0"
"900","2968","3035","9781118090862","Site Engineering for Landscape Architects","Steven Strom","77.92","Wiley","02/11/2013","368","9781118197349","PCs For Dummies","Dan Gookin","15.17","Wiley","02/11/2013","360","0"
