id:INTEGER,ISBN_13,Title,Author,Price:FLOAT,Publisher,Publication_date,Pages:INTEGER
735,9780515155549,Viper Game (Game/Ghostwalker),Christine Feehan,7.19,Jove,01/27/2015,448
736,9780147508775,The Walt Longmire Mystery Series Boxed Set Volumes 1-4: The First Four Novels (A Longmire Mystery),Craig Johnson,41.12,Penguin Books,11/27/2012,1392
737,9780804171786,El umbral de la eternidad: Edge of Eternity--Spanish-languag Edition) (Spanish Edition),Kenneth M. Follett,16.77,Vintage Espanol,09/16/2014,1152
738,9780399164453,The Collector,Nora Roberts,16.63,Putnam Adult,04/15/2014,496
739,9781476755410,Bittersweet: A Novel,Colleen McCullough,19.71,Simon & Schuster,08/19/2014,384
740,9781250034489,Be Careful What You Wish For (The Clifton Chronicles),Jeffrey Archer,16.78,St. Martin's Press,03/11/2014,400
741,9780876853627,Love is a Dog From Hell,Charles Bukowski,9.6,Ecco,05/31/2002,312
742,9780375759314,Crossing to Safety (Modern Library Classics),Wallace Earle Stegner,9.66,Modern Library,04/09/2002,335
743,9780451528834,The Secret Garden,Frances Hodgson Burnett,2.55,Signet Classics,07/01/2003,288
744,9780452297548,Attachments: A Novel,Rainbow Rowell,10.01,Plume,03/27/2012,336
745,9781457638992,50 Essays: A Portable Anthology,Samuel Cohen,32.4,Bedford/St. Martin's,09/06/2013,528
746,9781937994433,The Complete Tales & Poems of Edgar Allan Poe (Knickerbocker Classics),Edgar Allan Poe,22.75,Race Point Publishing,02/15/2014,888
747,9780679743460,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),Haruki Murakami,9.62,Vintage,03/02/1993,416
748,9781612183329,War Brides,Helen Bryan,10.99,Lake Union Publishing,06/12/2012,496
749,9780800721251,Deceived: A Novel (Private Justice) (Volume 3),Irene Hannon,11.07,Revell,10/07/2014,416
750,9780778317326,Dogwood Hill (A Chesapeake Shores Novel),Sherryl Woods,8.09,Mira,12/30/2014,384
751,9780440246305,The Affair (Jack Reacher),Lee Child,6.81,Dell,03/27/2012,608
752,9780140254488,"At Home in Mitford (The Mitford Years, Book 1)",Jan Karon,9.28,Penguin Books,02/01/1996,446
753,9781595548085,The Fatal Tree (Bright Empires),Stephen R. Lawhead,20.33,Thomas Nelson,10/28/2014,368
754,9780307477477,A Visit from the Goon Squad,Jennifer Egan,10.28,Anchor,03/22/2011,352
755,9780446671002,The Celestine Prophecy: An Adventure,James Redfield,16,"Warner Books, Inc.",11/01/1997,246
756,9780062103376,Supernatural: Bobby Singer's Guide to Hunting,David Reed,8.46,It Books,09/06/2011,272
757,9780441569595,Neuromancer,William Gibson,7.19,Ace,08/15/1986,271
758,9781400034710,Chronicle of a Death Foretold,Gregory Rabassa,9.43,Vintage,10/07/2003,128
759,9780399536892,Finish This Book,Keri Smith,10.45,Perigee Trade,09/06/2011,208
760,9780062120403,The Son,Philipp Meyer,10.74,Ecco,01/28/2014,592
761,9781250026392,Proof Positive: A Joe Gunther Novel (Joe Gunther Series),Archer Mayor,18.44,Minotaur Books,09/30/2014,304
762,9780525953494,Missing You,Harlan Coben,16.06,Dutton Adult,03/18/2014,400
763,9780547928210,The Fellowship of the Ring: Being the First Part of The Lord of the Rings,J.R.R. Tolkien,10.66,Mariner Books,09/18/2012,432
764,9781250031129,The Beautiful Mystery: A Chief Inspector Gamache Novel,Louise Penny,9.92,Minotaur Books,07/02/2013,400
765,9781250029942,Dragonbane (Dark-Hunter Novels),Sherrilyn Kenyon,20.51,St. Martin's Press,08/04/2015,320
766,9781400069491,Midnight in Europe: A Novel,Alan Furst,16.18,Random House,06/03/2014,272
767,9781569755990,Patriots: A Novel of Survival in the Coming Collapse,James Wesley Rawles,11.98,Ulysses Press,04/07/2009,400
768,9781942206026,Torture to Her Soul (Monster in His Eyes) (Volume 2),J.M. Darhower,12.55,J.M. Darhower,09/26/2014,394
769,9780553392425,Fool's Assassin: Book One of the Fitz and the Fool Trilogy,Robin Hobb,17.71,Del Rey,08/12/2014,688
770,9781590178218,Augustus (New York Review Books Classics),John Williams,12.13,NYRB Classics,08/19/2014,336
771,9780143125464,A Serpent's Tooth: A Longmire Mystery,Craig Johnson,10.23,Penguin Books,04/29/2014,368
772,9781601625397,The Day the Streets Stood Still (Urban Books),JaQuavis Coleman,11.32,A Mass Paper,09/30/2014,288
773,9781476753188,Ugly Love: A Novel,Colleen Hoover,11.22,Atria Books,08/05/2014,336
774,9781476749235,Windigo Island: A Novel (Cork O'Connor Mystery Series),William Kent Krueger,16.75,Atria Books,08/19/2014,352
775,9780143120988,Hell Is Empty: A Walt Longmire Mystery (A Longmire Mystery),Craig Johnson,11.55,Penguin Books,04/24/2012,352
776,9781607064398,"The Walking Dead, Book 7",Robert Kirkman,23.79,Image Comics,10/18/2011,304
777,9780312616267,The Blood of an Englishman: An Agatha Raisin Mystery (Agatha Raisin Mysteries),M. C. Beaton,18.8,Minotaur Books,09/16/2014,304
778,9781439195260,Lonesome Dove: A Novel,Larry McMurtry,11.23,Simon & Schuster,06/15/2010,864
779,9780553588941,The Lies of Locke Lamora (Gentleman Bastards),Scott Lynch,4.83,Del Rey,06/26/2007,736
780,9781477820018,Take Me With You,Catherine Ryan Hyde,10.99,Lake Union Publishing,07/22/2014,362
781,9781616203160,The Art Forger: A Novel,B. A. Shapiro,8.49,Algonquin Books,05/21/2013,384
782,9780307592736,Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,17.15,Knopf,03/20/2012,336
783,9781455525775,The Lost Island: A Gideon Crew Novel (Gideon Crew series),Douglas Preston,24.3,Grand Central Publishing,08/05/2014,368
784,9780385496094,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,9.25,Anchor,02/15/2000,275
785,9780679428954,The Complete Collected Poems of Maya Angelou,Maya Angelou,16.95,Random House,09/13/1994,273
786,9780385334204,Breakfast of Champions: A Novel,Kurt Vonnegut,9.04,Dial Press Trade Paperback,05/11/1999,303
787,9781781162644,Joyland (Hard Case Crime),Stephen King,8.06,Hard Case Crime,06/04/2013,288
788,9780399171949,Rain on the Dead (Sean Dillon),Jack Higgins,18.36,Putnam Adult,12/30/2014,320
789,9780842339520,"Mark of the Lion : A Voice in the Wind, An Echo in the Darkness, As Sure As the Dawn (Vol 1-3)",Francine Rivers,29.63,"Tyndale House Publishers, Inc.",09/01/1998,520
790,9780441007318,The Left Hand of Darkness (Ace Science Fiction),Ursula K. Le Guin,9.28,Ace Trade,07/01/2000,320
791,9780778316527,The Wonder of All Things,Jason Mott,18.6,Mira,09/30/2014,304
792,9780312552015,Models for Writers: Short Essays for Composition,Alfred Rosa,46.91,Bedford/St. Martin's,01/05/2012,752
793,9780425256756,Dead Heat (Alpha And Omega),Patricia Briggs,19.86,Ace Hardcover,03/03/2015,304
794,9780062024329,The Alchemist: A Graphic Novel,Paulo Coelho,14.24,HarperOne,11/23/2010,208
795,9780794422769,Fisher-Price Little People Let's Go to the Zoo! (Lift-the-Flap),Fisher-Price(TM),8.99,Reader's Digest,08/02/2011,10
796,9780679751526,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,9.04,Vintage Books,06/28/1999,400
797,9781607061717,The Walking Dead Book 5,Robert Kirkman,23.79,Image Comics,05/18/2010,304
798,9781476703398,Paw and Order: A Chet and Bernie Mystery (The Chet and Bernie Mystery Series),Spencer Quinn,18.14,Atria Books,08/05/2014,320
799,9780062332523,Charleston: A Novel,Margaret Bradham Thornton,16.43,Ecco,07/29/2014,320
800,9780670026463,Any Other Name: A Longmire Mystery,Craig Johnson,15.63,Viking Adult,05/13/2014,336
801,9781419704420,Wonderbook: The Illustrated Guide to Creating Imaginative Fiction,Jeff VanderMeer,15.78,Harry N. Abrams,10/15/2013,352
802,9781476790589,Christopher's Diary: Secrets of Foxworth (Dollanganger),V.C. Andrews,6,Pocket Books,10/28/2014,352
803,9780062204691,Hieroglyph: Stories and Visions for a Better Future,Ed Finn,17.7,William Morrow,09/09/2014,560
804,9780062251671,Hercule Poirot: The Complete Short Stories: A Hercule Poirot Collection with Foreword by Charles Todd (Hercule Poirot Mysteries),Agatha Christie,13.38,William Morrow Paperbacks,09/10/2013,896
805,9780307476548,Doomed,Chuck Palahniuk,9.45,Anchor,07/15/2014,352
806,9780385538671,Spark: A Novel,John Twelve Hawks,19.23,Doubleday,10/07/2014,320
807,9780486280417,The Souls of Black Folk (Dover Thrift Editions),W. E. B. Du Bois,1,Dover Publications,05/20/1994,176
808,9780385337526,The Scottish Prisoner: A Novel (Lord John Grey),Diana Gabaldon,9.28,Bantam,05/29/2012,560
809,9780743272933,The Good Earth (Oprah's Book Club),Pearl S. Buck,10.47,Washington Square Press,09/15/2004,368
810,9780399169168,Hot Pursuit (Stone Barrington),Stuart Woods,20.47,Putnam Adult,04/07/2015,352
811,9780618711659,Extremely Loud and Incredibly Close,Jonathan Safran Foer,9.58,Mariner Books,04/04/2006,368
812,9781434440891,Anthem,Ayn Rand,4.74,An Ayn Rand Book,04/25/2012,80
813,9780062195548,The Fall: Book Two of the Strain Trilogy,Chuck Hogan,13.57,William Morrow Paperbacks,10/02/2012,480
814,9781439182710,A Moveable Feast: The Restored Edition,Ernest Hemingway,11.02,Scribner,07/20/2010,256
815,9781879960855,Borderlands / La Frontera: The New Mestiza,Gloria Anzaldua,18,Aunt Lute Books,06/12/2012,312
816,9780486298238,Meditations (Dover Thrift Editions),Marcus Aurelius,1,Dover Publications,07/11/1997,112
817,9781401311094,Heat Wave,Richard Castle,8.39,Kingswell,09/11/2012,240
818,9781566893688,A Girl Is a Half-formed Thing,Eimear McBride,15.18,Coffee House Press,09/09/2014,227
819,9780345532763,"Someday, Someday, Maybe: A Novel",Lauren Graham,9.49,Ballantine Books,03/25/2014,368
820,9780758278432,The Plum Tree,Ellen Marie Wiseman,10.01,Kensington House Pub Ltd,12/24/2012,400
821,9780345439109,Drowning Ruth: A Novel (Oprah's Book Club),Christina Schwarz,9.29,Ballantine Books,07/31/2001,368
822,9780982054499,Pound Foolish,Dave Jackson,13.8,"Castle Rock Creative, Inc.",09/25/2014,332
823,9781590300060,"The Wave in the Mind: Talks and Essays on the Writer, the Reader, and the Imagination",Ursula K. Le Guin,15.31,Shambhala,02/17/2004,336
824,9780553391350,The Angel Court Affair: A Charlotte and Thomas Pitt Novel,Anne Perry,19.89,Ballantine Books,03/24/2015,288
825,9781940887098,Tempted by Midnight: A Midnight Breed Novella (1001 Dark Nights),Lara Adrian,8.09,Evil Eye Concepts Incorporated,10/14/2014,140
826,9780307742537,The Girl Who Kicked the Hornet's Nest: Book 3 of the Millennium Trilogy (Vintage Crime/Black Lizard),Stieg Larsson,5.99,Vintage,02/21/2012,832
827,9781250048264,Bathing the Lion,Jonathan Carroll,16.43,St. Martin's Press,10/21/2014,288
828,9781476738604,The Traitor's Wife: A Novel,Allison Pataki,12.98,Howard Books,02/11/2014,496
829,9781492824848,Secret Surrender (The Secret Surrender Series Book Two),Priscilla West,5.03,CreateSpace Independent Publishing Platform,10/03/2013,222
830,9780316368629,Spoiled Brats: Stories,Simon Rich,22.5,"Little, Brown and Company",10/14/2014,224
831,9780062313768,The Prince of los Cocuyos: A Miami Childhood,Richard Blanco,19.07,Ecco,09/30/2014,272
832,9781933372600,The Elegance of the Hedgehog,Muriel Barbery,8.52,Europa Editions,09/02/2008,336
833,9780486456768,Leaves of Grass: The Original 1855 Edition (Dover Thrift Editions),Walt Whitman,3.35,Dover Publications,02/27/2007,128
834,9781250054517,Necessary Lies,Diane Chamberlain,12.27,St. Martin's Griffin,10/07/2014,384
835,9781494961206,Love in my Language,Alexandra Elle,16.19,CreateSpace Independent Publishing Platform,07/07/2014,198
836,9781455575992,The Gods of Guilt (A Lincoln Lawyer Novel),Michael Connelly,15,Grand Central Publishing,05/06/2014,416
837,9780804125307,"Cracking the AP English Literature & Composition Exam, 2015 Edition (College Test Preparation)",Princeton Review,12.18,Princeton Review,09/02/2014,288
838,9780062204547,Snowfall: A Days of Redemption Christmas Novella,Shelley Shepard Gray,9.59,Avon Inspire,10/21/2014,240
839,9781493652549,Beautiful Surrender (The Surrender Series Book Three),Priscilla West,4.99,CreateSpace Independent Publishing Platform,11/06/2013,216
840,9781586638474,Julius Caesar (No Fear Shakespeare),SparkNotes,5.65,SparkNotes,07/03/2003,256
841,9781500759124,The Scarlet Letter,Nathaniel Hawthorne,8.54,CreateSpace Independent Publishing Platform,08/06/2014,150
842,9781416521693,The Coldest Winter Ever,Sister Souljah,6,Pocket Star,02/01/2006,544
843,9780553383683,Gates of Fire: An Epic Novel of the Battle of Thermopylae,Steven Pressfield,8.75,Bantam,09/27/2005,400
844,9780140449198,The Epic of Gilgamesh (Penguin Classics),Anonymous,8.13,Penguin Classics,04/29/2003,304
845,9780060892999,A Canticle for Leibowitz,Walter M. Miller Jr.,9.59,EOS,05/09/2006,334
846,9780312661687,The Brutal Telling: A Chief Inspector Gamache Novel,Louise Penny,10.9,Minotaur Books,08/31/2010,386
847,9781559364584,The Flick,Annie Baker,12.14,Theatre Communications Group,09/30/2014,192
848,9780374530716,Sophie's World: A Novel About the History of Philosophy (FSG Classics),Jostein Gaarder,8.45,"Farrar, Straus and Giroux",03/20/2007,544
849,9780143039020,The Quiet American (Penguin Classics Deluxe Edition),Graham Greene,9.28,Penguin Classics,09/28/2004,180
850,9780684803647,Golf is Not a Game of Perfect,Dr. Bob Rotella,19.58,Simon & Schuster,05/09/1995,224
851,9780448443010,Who Was Leonardo da Vinci?,Roberta Edwards,4.49,Grosset & Dunlap,09/08/2005,112
852,9781400068975,The Day of Atonement: A Novel,David Liss,20.97,Random House,09/23/2014,384
853,9780515128550,"Heart of the Sea  (Irish Trilogy, Book 3)",Nora Roberts,6,Jove,12/01/2000,400
854,9780385538077,Love Me Back: A Novel,Merritt Tierce,15.15,Doubleday,09/16/2014,224
855,9780345410054,The Power of One: A Novel,Bryce Courtenay,8.75,Ballantine Books,09/29/1996,544
856,9780842369084,A Tale of three Kings: A Study in Brokenness,Gene Edwards,9.37,"Tyndale House Publishers, Inc.",05/21/1992,111
857,9781607063278,"The Walking Dead, Book 6",Robert Kirkman,23.79,Image Comics,10/26/2010,304
858,9781250051301,The Laws of Murder: A Charles Lenox Mystery (Charles Lenox Mysteries),Charles Finch,19.25,Minotaur Books,11/11/2014,304
859,9780765357151,I Am Legend,Richard Matheson,6,Tor Books,10/30/2007,320
860,9780399157349,Power Play (An FBI Thriller),Catherine Coulter,17.53,Putnam Adult,07/08/2014,416
861,9780486406510,A Tale of Two Cities (Dover Thrift Editions),Charles Dickens,2.88,Dover Publications,12/31/1998,304
862,9780062280633,Doctor Who: The Vault: Treasures from the First 50 Years,Marcus Hearn,32.24,Harper Design,10/29/2013,320
863,9780061233326,Pilgrim at Tinker Creek (Harper Perennial Modern Classics),Annie Dillard,12.39,Harper Perennial Modern Classics,06/12/2007,304
864,9780525427247,"First Impressions: A Novel of Old Books, Unexpected Love, and Jane Austen",Charlie Lovett,18.98,Viking Adult,10/16/2014,320
865,9780671028459,The Rose that Grew from Concrete,Tupac Shakur,9.04,MTV Books,02/03/2009,176
866,9780425257111,Picked to Die (An Orchard Mystery),Sheila Connolly,7.19,Berkley,10/07/2014,304
867,9781616202415,Purple Hibiscus: A Novel,Chimamanda Ngozi Adichie,11.48,Algonquin Books,04/17/2012,336
868,9780618485222,The Namesake: A Novel,Jhumpa Lahiri,9.31,Mariner Books,09/01/2004,291
869,9780553392715,Wicked Charms: A Lizzy and Diesel Novel (Lizzy & Diesel),Janet Evanovich,20.52,Bantam,03/10/2015,320
870,9780393913095,The Norton Anthology of American Literature (Eighth Edition)  (Vol. Package 1: Vols. A & B),Patricia B. Wallace,62.36,W. W. Norton & Company,11/23/2011,2
871,9780765330161,Fear City (Repairman Jack),F. Paul Wilson,19.44,Tor Books,11/11/2014,368
872,9781400033836,A Thousand Acres: A Novel,Jane Smiley,9.29,Anchor,12/02/2003,384
873,9780345530769,Paris: The Novel,Edward Rutherfurd,11.39,Ballantine Books,04/01/2014,832
874,9780140424386,The Canterbury Tales,Geoffrey Chaucer,6.22,Penguin Classics,02/04/2003,528
875,9780743234900,Out of the Silent Planet (Space Trilogy),C.S. Lewis,9.29,Scribner,03/11/2003,160
876,9780743267748,I'm Too Young To Be Seventy,Judith Viorst,13.44,Free Press,10/12/2005,64
877,9780399171130,Robert B. Parker's The Bridge (A Cole and Hitch Novel),Robert Knott,19.86,Putnam Adult,12/30/2014,320
878,9781589798724,The Scarlett Letters: The Making of the Film Gone With the Wind,John Wiley Jr.,26.92,Taylor Trade Publishing,10/08/2014,536
879,9780345538987,Jurassic Park: A Novel,Michael Crichton,6.38,Ballantine Books,09/25/2012,464
880,9780679744399,"All the Pretty Horses (The Border Trilogy, Book 1)",Cormac McCarthy,8.48,Vintage,06/29/1993,301
881,9780143119531,Junkyard Dogs: A Walt Longmire Mystery (A Longmire Mystery),Craig Johnson,11.49,Penguin Books,05/31/2011,352
882,9780312626907,Bury Your Dead: A Chief Inspector Gamache Novel,Louise Penny,10.96,Minotaur Books,08/02/2011,400
883,9780156904360,Till We Have Faces: A Myth Retold,C.S. Lewis,8.44,Harcourt Brace & Company,07/09/1980,324
884,9780143119494,Faithful Place,Tana French,9.28,Penguin Books,06/28/2011,400
885,9780679732242,The Sound and the Fury: The Corrected Text,William Faulkner,9.96,Vintage,01/30/1991,326
886,9781250056238,The Patriot Threat (Cotton Malone),Steve Berry,20.51,Minotaur Books,03/31/2015,352
887,9780765337214,Dragon Age: Last Flight,Liane Merciel,10.11,Tor Books,09/16/2014,304
888,9780764211041,To Everything a Season (Song of Blessing),Lauraine Snelling,9.67,Bethany House Publishers,10/21/2014,352
889,9781250021410,A Demon Summer: A Max Tudor Mystery (A Max Tudor Novel),G. M. Malliet,18.75,Minotaur Books,10/07/2014,400
890,9780385538305,A Slip of the Keyboard: Collected Nonfiction,Terry Pratchett,17.72,Doubleday,09/23/2014,336
891,9780778316398,The Heart of Christmas (Whiskey Creek Novels),Brenda Novak,6,Harlequin MIRA,10/28/2014,384
892,9781573229722,Fingersmith,Sarah Waters,9.28,Riverhead Trade,10/01/2002,582
893,9781250007346,"A Trick of the Light (Chief Inspector Gamache, Book 7) (Chief Inspector Gamache Novel)",Louise Penny,10.76,Minotaur Books,07/03/2012,368
894,9780345537966,A Song of Ice and Fire 2015 Calendar,George R.R. Martin,14.4,Bantam,07/22/2014,24
895,9780307743725,Dear Life: Stories (Vintage International),Alice Munro,9.29,Vintage,07/30/2013,336
896,9781477823149,One Lavender Ribbon,Heather Burch,9.99,Montlake Romance,07/01/2014,336
897,9780062237125,A Fine Summer's Day: An Inspector Ian Rutledge Mystery (Inspector Ian Rutledge Mysteries),Charles Todd,19.88,William Morrow,01/06/2015,352
898,9780062072948,The Secrets of Sir Richard Kenworthy,Julia Quinn,7.19,Avon,01/27/2015,384
